customer_id	first_name	last_name	loyalty_tier	total_orders	total_units	lifetime_value_inr	customer_aov_inr
C04463	Gavin	Dalal	Bronze	12	58	217567.50	18130.63
C04464	Anusha	Anand	Gold	7	26	97412.50	13916.07
C04465	Reyansh	Zacharia	Gold	8	43	134737.50	16842.19
C04466	Ekaja	Mukhopadhyay	Silver	7	41	167867.50	23981.07
C04467	Daksh	Trivedi	Silver	11	57	164760.00	14978.18
C04468	Ekavir	Bala	Bronze	9	48	132797.50	14755.28
C04469	Amara	Golla	Silver	9	50	164257.50	18250.83
C04470	Varsha	Raja	Silver	16	68	227137.50	14196.09
C04471	Pallavi	Ghose	Gold	9	45	140650.00	15627.78
C04472	Leela	Chander	Bronze	10	39	129017.50	12901.75
C04473	Amol	Kashyap	Bronze	6	35	121257.50	20209.58
C04474	Aarnav	Radhakrishnan	Gold	11	62	213460.00	19405.45
C04475	Raghav	Madan	Silver	11	50	143755.00	13068.64
C04476	Zansi	Yohannan	Bronze	15	67	196832.50	13122.17
C04477	Urmi	Prabhakar	Bronze	12	51	148475.00	12372.92
C04478	Aachal	Barad	Bronze	8	51	171040.00	21380.00
C04479	Parth	Mane	Silver	10	56	177772.50	17777.25
C04480	Kiaan	Narayan	Bronze	11	43	125010.00	11364.55
C04481	Harini	Bains	Gold	8	40	146230.00	18278.75
C04482	Kashvi	Magar	Bronze	8	45	141257.50	17657.19
C04483	Prisha	Sami	Bronze	9	44	119770.00	13307.78
C04484	Gopal	Singhal	Bronze	7	42	140080.00	20011.43
C04485	Tanvi	Dash	Silver	10	47	151552.50	15155.25
C04486	Harini	Mahal	Bronze	8	54	178792.50	22349.06
C04487	Anvi	Mane	Bronze	7	41	130672.50	18667.50
C04488	Qushi	Sengupta	Bronze	4	24	73995.00	18498.75
C04489	Hredhaan	Shankar	Silver	8	43	150582.50	18822.81
C04490	Advika	Sarraf	Bronze	9	38	123015.00	13668.33
C04491	Abha	Sem	Platinum	9	57	199027.50	22114.17
C04492	Jagrati	Sahota	Bronze	11	59	184867.50	16806.14
C04493	Hamsini	Bose	Gold	15	71	242145.00	16143.00
C04494	Leena	Swamy	Bronze	15	67	244195.00	16279.67
C04495	Bhanumati	Johal	Bronze	11	61	196922.50	17902.05
C04496	Anirudh	Mall	Silver	7	38	129300.00	18471.43
C04497	Veer	Sundaram	Silver	11	62	166765.00	15160.45
C04498	Aishani	Gokhale	Silver	7	41	152057.50	21722.50
C04499	Oliver	Narula	Silver	11	40	146027.50	13275.23
C04500	Kalpit	Narayanan	Gold	4	21	87170.00	21792.50
C04501	Vritti	Sangha	Bronze	12	59	174152.50	14512.71
C04502	Ekbal	Sabharwal	Bronze	3	11	46737.50	15579.17
C04503	Yash	Ray	Silver	15	91	292085.00	19472.33
C04504	Yauvani	Panchal	Silver	9	57	170370.00	18930.00
C04505	Fariq	Dhaliwal	Bronze	6	26	74505.00	12417.50
C04506	Frado	Joshi	Silver	11	47	131607.50	11964.32
C04507	Manan	Suri	Bronze	12	63	187177.50	15598.13
C04508	Vaishnavi	Bava	Silver	14	71	255810.00	18272.14
C04509	Manan	Behl	Bronze	10	57	176110.00	17611.00
C04510	Daksha	Manda	Bronze	10	46	145042.50	14504.25
C04511	Krishna	Konda	Bronze	9	47	186010.00	20667.78
C04512	Matthew	Hayre	Bronze	10	52	168205.00	16820.50
C04513	Oviya	Chakrabarti	Bronze	12	52	146097.50	12174.79
C04514	Jeet	Sekhon	Bronze	14	75	216005.00	15428.93
C04515	Priya	Ghose	Bronze	10	47	117515.00	11751.50
C04516	Manya	Saxena	Platinum	15	82	243125.00	16208.33
C04517	Vrinda	Tandon	Gold	7	49	131160.00	18737.14
C04518	Bhavini	Khatri	Bronze	7	33	82820.00	11831.43
C04519	Irya	Gupta	Bronze	19	89	326032.50	17159.61
C04520	Ayaan	Khatri	Silver	9	37	115930.00	12881.11
C04521	Vaishnavi	Manda	Bronze	13	55	208522.50	16040.19
C04522	Varsha	Sama	Bronze	10	49	191412.50	19141.25
C04523	Sai	Panchal	Bronze	11	48	131235.00	11930.45
C04524	Edhitha	Sinha	Bronze	10	48	208027.50	20802.75
C04525	Dalbir	Bali	Bronze	13	67	227300.00	17484.62
C04526	Kashish	Rao	Silver	9	47	112870.00	12541.11
C04527	Bina	Lall	Silver	17	102	339717.50	19983.38
C04528	Pahal	Pau	Bronze	8	40	113155.00	14144.38
C04529	Kalpit	Sabharwal	Silver	12	65	189820.00	15818.33
C04530	Agastya	Bansal	Gold	7	38	112657.50	16093.93
C04531	Farhan	Boase	Gold	7	37	119375.00	17053.57
C04532	Janaki	Sama	Bronze	14	70	195600.00	13971.43
C04533	Mohini	Murthy	Silver	12	48	194855.00	16237.92
C04534	Eesha	Thakkar	Silver	3	11	28322.50	9440.83
C04535	Pooja	Bose	Platinum	10	50	212780.00	21278.00
C04536	Girik	Uppal	Bronze	10	52	191215.00	19121.50
C04537	Aadi	Mand	Gold	9	54	189350.00	21038.89
C04538	Leela	Din	Gold	8	46	144307.50	18038.44
C04539	Netra	Oza	Bronze	9	47	151390.00	16821.11
C04540	Anya	Gala	Gold	11	58	186380.00	16943.64
C04541	Pranit	Grewal	Bronze	16	85	297090.00	18568.13
C04542	Diya	Mall	Gold	12	55	182175.00	15181.25
C04543	Pahal	Ghosh	Bronze	14	88	267500.00	19107.14
C04544	Isha	Bhavsar	Silver	11	59	178770.00	16251.82
C04545	Krisha	Bali	Silver	11	61	171467.50	15587.95
C04546	Tanay	Chana	Bronze	9	54	160012.50	17779.17
C04547	Advika	Shah	Bronze	6	28	76870.00	12811.67
C04548	Falak	Lala	Bronze	9	40	126902.50	14100.28
C04549	Upkaar	Thaman	Silver	3	15	39315.00	13105.00
C04550	Niharika	Sachdev	Silver	9	43	126862.50	14095.83
C04551	Samar	Chana	Bronze	10	45	150840.00	15084.00
C04552	Raghav	Anand	Gold	11	67	206025.00	18729.55
C04553	Rohan	Loke	Bronze	11	52	183830.00	16711.82
C04554	Ikshita	Kade	Bronze	9	48	189200.00	21022.22
C04555	Falak	Oza	Bronze	7	30	127062.50	18151.79
C04556	Faqid	Garde	Bronze	6	20	52007.50	8667.92
C04557	Indrajit	Puri	Bronze	6	22	69160.00	11526.67
C04558	Pranav	Kale	Bronze	10	35	101322.50	10132.25
C04559	Gavin	Barman	Bronze	10	57	171020.00	17102.00
C04560	Lekha	Gulati	Bronze	8	32	94905.00	11863.13
C04561	Naksh	Chauhan	Bronze	7	27	65192.50	9313.21
C04562	Harsh	Ghose	Silver	9	48	188947.50	20994.17
C04563	Urmi	Hans	Bronze	5	26	83097.50	16619.50
C04564	Neelima	Chakrabarti	Silver	14	68	206552.50	14753.75
C04565	Ishani	Patil	Bronze	6	32	102405.00	17067.50
C04566	Udant	Barad	Bronze	14	83	288270.00	20590.71
C04567	Advaith	Sengupta	Bronze	11	52	162577.50	14779.77
C04568	Harish	Batta	Silver	11	61	224245.00	20385.91
C04569	Chavvi	Munshi	Bronze	17	86	266487.50	15675.74
C04570	Dalaja	Nanda	Bronze	8	58	213797.50	26724.69
C04571	Guneet	Dhaliwal	Silver	12	43	163860.00	13655.00
C04572	Christopher	Saha	Bronze	12	49	137047.50	11420.63
C04573	Oni	Cheema	Silver	7	46	176225.00	25175.00
C04574	Girik	Badal	Platinum	7	41	149865.00	21409.29
C04575	Zashil	Desai	Gold	12	56	172865.00	14405.42
C04576	Yahvi	Dass	Platinum	11	50	150090.00	13644.55
C04577	Neelima	Garde	Silver	8	39	129025.00	16128.13
C04578	Rishi	Madan	Silver	10	30	81567.50	8156.75
C04579	Advay	Pai	Bronze	11	53	166455.00	15132.27
C04580	Kai	Deo	Bronze	8	43	137372.50	17171.56
C04581	Nakul	Dhingra	Bronze	11	66	184420.00	16765.45
C04582	Harinakshi	Tak	Bronze	12	57	202627.50	16885.63
C04583	Ubika	Das	Bronze	7	41	176107.50	25158.21
C04584	Gaurika	Grewal	Silver	16	102	273540.00	17096.25
C04585	Arin	Din	Gold	15	87	267727.50	17848.50
C04586	Caleb	Mani	Silver	4	22	74320.00	18580.00
C04587	Agastya	Sahota	Gold	6	33	74332.50	12388.75
C04588	Mohini	Om	Bronze	11	49	156965.00	14269.55
C04589	Yadavi	Tiwari	Bronze	11	68	231850.00	21077.27
C04590	Balendra	Chandra	Silver	7	48	174697.50	24956.79
C04591	Raagini	Desai	Gold	13	58	143872.50	11067.12
C04592	Yashoda	Uppal	Bronze	6	23	71145.00	11857.50
C04593	Wazir	Borah	Silver	15	87	277502.50	18500.17
C04594	Kabir	Devi	Bronze	8	28	80947.50	10118.44
C04595	Rishi	Raja	Bronze	12	55	173887.50	14490.63
C04596	Aradhana	Sekhon	Bronze	13	67	178662.50	13743.27
C04597	Anay	Johal	Bronze	8	47	166585.00	20823.13
C04598	Ekantika	Korpal	Bronze	8	43	140417.50	17552.19
C04599	Jairaj	Lad	Bronze	5	24	80160.00	16032.00
C04600	Darika	Sastry	Silver	12	45	148992.50	12416.04
C04601	Nilima	Som	Bronze	11	58	221202.50	20109.32
C04602	Timothy	Date	Bronze	17	89	261537.50	15384.56
C04603	Aadhya	Uppal	Bronze	5	26	82952.50	16590.50
C04604	Garima	Rai	Silver	8	32	111985.00	13998.13
C04605	Quincy	Dutt	Platinum	7	30	91912.50	13130.36
C04606	Tejas	Dube	Bronze	13	63	183817.50	14139.81
C04607	Rajeshri	Uppal	Bronze	10	43	147632.50	14763.25
C04608	Pahal	Sundaram	Platinum	6	24	92037.50	15339.58
C04609	Mohini	Mallick	Bronze	10	52	173845.00	17384.50
C04610	Avni	Nanda	Bronze	9	61	160332.50	17814.72
C04611	Vihaan	Parikh	Gold	9	49	155697.50	17299.72
C04612	Hemangini	Narayan	Bronze	9	36	135277.50	15030.83
C04613	Tanvi	Malhotra	Bronze	13	82	233697.50	17976.73
C04614	Libni	Dugar	Bronze	15	87	276525.00	18435.00
C04615	Jacob	Tailor	Bronze	11	58	150120.00	13647.27
C04616	Amrita	Ray	Silver	12	59	206577.50	17214.79
C04617	Rajata	Mukhopadhyay	Platinum	5	35	90555.00	18111.00
C04618	Prisha	Khanna	Bronze	12	66	204680.00	17056.67
C04619	Yamini	Gour	Bronze	10	58	189687.50	18968.75
C04620	Baljiwan	Chada	Silver	7	30	113322.50	16188.93
C04621	Maanav	Date	Bronze	13	82	249725.00	19209.62
C04622	Varsha	Raj	Bronze	9	32	95560.00	10617.78
C04623	Zinal	Kumar	Silver	8	28	69640.00	8705.00
C04624	Yashawini	Bandi	Silver	10	61	196997.50	19699.75
C04625	Abdul	Bora	Bronze	13	75	221200.00	17015.38
C04626	Mohini	Ratta	Silver	9	53	123720.00	13746.67
C04627	Advika	Mahajan	Platinum	8	47	113055.00	14131.88
C04628	Mitesh	Ramaswamy	Bronze	13	73	270885.00	20837.31
C04629	Neha	Devi	Platinum	5	41	126457.50	25291.50
C04630	Gaurangi	Jhaveri	Gold	6	29	87790.00	14631.67
C04631	Dev	Chhabra	Gold	14	78	204507.50	14607.68
C04632	Mitesh	Thaker	Gold	14	70	243957.50	17425.54
C04633	Ekani	Kalla	Silver	9	53	165627.50	18403.06
C04634	Harini	Nagarajan	Silver	14	56	173462.50	12390.18
C04635	Qabil	Saha	Bronze	14	80	268422.50	19173.04
C04636	Vanya	Vala	Silver	9	48	116017.50	12890.83
C04637	Anthony	Srivastava	Gold	9	50	146097.50	16233.06
C04638	Yamini	Bhattacharyya	Bronze	9	43	156145.00	17349.44
C04639	Ekapad	Dua	Bronze	6	38	87082.50	14513.75
C04640	Noah	Nori	Gold	10	54	219505.00	21950.50
C04641	Pranav	Venkatesh	Bronze	11	50	177690.00	16153.64
C04642	Vamakshi	Magar	Silver	9	39	136572.50	15174.72
C04643	Ladli	Nagar	Bronze	8	39	115362.50	14420.31
C04644	Eshana	Mitter	Silver	6	32	88265.00	14710.83
C04645	Urishilla	Tailor	Bronze	14	65	196970.00	14069.29
C04646	Owen	Dhaliwal	Silver	13	70	224855.00	17296.54
C04647	Nidhi	Khosla	Bronze	11	62	200582.50	18234.77
C04648	Ubika	Shukla	Gold	6	33	74582.50	12430.42
C04649	Jatin	Nath	Bronze	14	63	179357.50	12811.25
C04650	Adya	Khosla	Bronze	9	38	132667.50	14740.83
C04651	Oscar	Pandey	Silver	8	50	151322.50	18915.31
C04652	Aachal	Chawla	Gold	11	71	222102.50	20191.14
C04653	Vinaya	More	Platinum	10	52	154250.00	15425.00
C04654	Kavya	Sibal	Gold	17	80	250487.50	14734.56
C04655	Maanav	Yadav	Platinum	9	59	210687.50	23409.72
C04656	Hemangini	Sunder	Bronze	7	41	129080.00	18440.00
C04657	Nilima	Rau	Bronze	18	93	258310.00	14350.56
C04658	Jacob	Hari	Gold	8	35	124450.00	15556.25
C04659	Chasmum	Sawhney	Bronze	7	40	149550.00	21364.29
C04660	Harsh	Krishnamurthy	Platinum	11	52	199450.00	18131.82
C04661	Gopal	Kumar	Bronze	12	56	166910.00	13909.17
C04662	Yatan	Mannan	Bronze	13	66	192387.50	14799.04
C04663	Harini	Barman	Bronze	9	35	110270.00	12252.22
C04664	Neha	Bansal	Bronze	6	18	48255.00	8042.50
C04665	Lipika	Chaudhuri	Platinum	11	57	235617.50	21419.77
C04666	Azaan	Baral	Bronze	12	61	176497.50	14708.13
C04667	Triveni	Madan	Silver	8	41	115480.00	14435.00
C04668	Pranav	Wadhwa	Bronze	6	22	63120.00	10520.00
C04669	Nachiket	Choudhary	Platinum	9	47	142907.50	15878.61
C04670	Sai	Ratti	Silver	9	59	190312.50	21145.83
C04671	Vidhi	Khatri	Gold	4	23	63635.00	15908.75
C04672	Chakradev	Suresh	Gold	6	30	142325.00	23720.83
C04673	Tanish	Madan	Bronze	7	28	104735.00	14962.14
C04674	Hredhaan	Hari	Platinum	11	73	220635.00	20057.73
C04675	Champak	Sidhu	Bronze	11	42	139402.50	12672.95
C04676	Utkarsh	Sankaran	Silver	16	82	277380.00	17336.25
C04677	Odika	Sathe	Bronze	9	37	115607.50	12845.28
C04678	Rohan	Apte	Gold	10	47	158737.50	15873.75
C04679	Rajeshri	Patla	Gold	14	58	194572.50	13898.04
C04680	Owen	Oommen	Silver	20	115	455910.00	22795.50
C04681	Urishilla	Lalla	Silver	10	47	169975.00	16997.50
C04682	Madhavi	Sanghvi	Bronze	12	34	115497.50	9624.79
C04683	Kabir	Hayre	Gold	5	13	35945.00	7189.00
C04684	Ojas	Naidu	Bronze	8	47	141632.50	17704.06
C04685	Vrinda	Din	Gold	15	66	267312.50	17820.83
C04686	Aishani	Mahajan	Silver	6	38	118567.50	19761.25
C04687	Pratyush	Prasad	Gold	7	35	99700.00	14242.86
C04688	Gunbir	Walia	Bronze	13	65	257975.00	19844.23
C04689	Raghav	Vaidya	Silver	8	30	94035.00	11754.38
C04690	Samuel	Zacharia	Bronze	7	24	72047.50	10292.50
C04691	Pushti	Varghese	Bronze	14	69	206630.00	14759.29
C04692	Faris	Lad	Silver	11	60	184857.50	16805.23
C04693	Falan	Lal	Bronze	12	74	227645.00	18970.42
C04694	Amara	Bhasin	Gold	12	38	96130.00	8010.83
C04695	Omkaar	Johal	Silver	12	67	238092.50	19841.04
C04696	Yashoda	Subramaniam	Bronze	12	60	199515.00	16626.25
C04697	Chakradhar	Anne	Bronze	11	61	182300.00	16572.73
C04698	Warjas	Shroff	Bronze	10	64	207915.00	20791.50
C04699	Kashvi	Agate	Bronze	7	42	166075.00	23725.00
C04700	Dominic	Saha	Bronze	12	64	232105.00	19342.08
C04701	Benjamin	Manda	Bronze	7	26	62262.50	8894.64
C04702	Harshil	Thaker	Bronze	18	101	373835.00	20768.61
C04703	Neel	Ram	Bronze	10	51	127895.00	12789.50
C04704	Pushti	Sibal	Gold	10	52	212902.50	21290.25
C04705	Nandini	Bansal	Silver	9	42	115212.50	12801.39
C04706	Zashil	Bali	Bronze	14	74	280422.50	20030.18
C04707	Kalpit	Nayar	Bronze	11	37	112730.00	10248.18
C04708	Ekapad	Prakash	Bronze	13	86	316140.00	24318.46
C04709	Lucky	Raman	Bronze	6	27	64197.50	10699.58
C04710	Parth	Dalal	Bronze	13	68	204107.50	15700.58
C04711	Mitali	Devi	Gold	10	49	140817.50	14081.75
C04712	Owen	Chowdhury	Silver	10	35	138820.00	13882.00
C04713	Yashvi	Shah	Silver	14	81	271757.50	19411.25
C04714	Vincent	Issac	Silver	6	35	165557.50	27592.92
C04715	Fitan	Agrawal	Bronze	9	51	145967.50	16218.61
C04716	Eta	Chad	Bronze	13	57	182560.00	14043.08
C04717	Krishna	Kalla	Bronze	7	43	122395.00	17485.00
C04718	Finn	Modi	Silver	3	15	44845.00	14948.33
C04719	Yash	Gulati	Bronze	7	35	68052.50	9721.79
C04720	Vasatika	Arora	Silver	14	64	242007.50	17286.25
C04721	Waida	Tailor	Silver	12	75	236670.00	19722.50
C04722	Bachittar	Pai	Gold	8	38	113642.50	14205.31
C04723	Chavvi	Borah	Bronze	7	46	174150.00	24878.57
C04724	Forum	Chander	Gold	11	37	93785.00	8525.91
C04725	Ekani	Joshi	Silver	4	11	40762.50	10190.63
C04726	Aashi	D’Alia	Bronze	8	40	115702.50	14462.81
C04727	Rajata	Bhat	Bronze	7	28	79905.00	11415.00
C04728	Dayita	Nair	Silver	8	31	80910.00	10113.75
C04729	Urmi	Khalsa	Bronze	10	46	146912.50	14691.25
C04730	Aishani	Salvi	Bronze	9	57	188260.00	20917.78
C04731	Aishani	Oak	Silver	9	42	116697.50	12966.39
C04732	Avni	Walla	Gold	17	81	265185.00	15599.12
C04733	Teerth	Dada	Silver	6	20	70420.00	11736.67
C04734	Harita	Mann	Bronze	6	22	97667.50	16277.92
C04735	Jagvi	Mistry	Bronze	12	68	227047.50	18920.63
C04736	Hritik	Behl	Bronze	6	16	59230.00	9871.67
C04737	Shivani	Pathak	Bronze	11	61	184962.50	16814.77
C04738	Mason	Vala	Platinum	10	48	166137.50	16613.75
C04739	Shivansh	Minhas	Gold	12	59	167845.00	13987.08
C04740	Advaith	Tripathi	Bronze	13	65	236175.00	18167.31
C04741	Omaja	Apte	Bronze	20	97	308342.50	15417.13
C04742	Qabil	Reddy	Bronze	12	66	223440.00	18620.00
C04743	Nimrat	Soni	Bronze	11	59	235305.00	21391.36
C04744	Reva	Prasad	Bronze	9	53	162767.50	18085.28
C04745	Samesh	Ray	Bronze	2	14	47880.00	23940.00
C04746	Upadhriti	Gour	Silver	12	56	175810.00	14650.83
C04747	Christopher	Sarma	Silver	11	54	136862.50	12442.05
C04748	Oni	Gera	Gold	11	52	175820.00	15983.64
C04749	Oliver	Mani	Bronze	8	36	116755.00	14594.38
C04750	Wyatt	Ben	Platinum	9	50	207890.00	23098.89
C04751	Ati	Raghavan	Bronze	8	35	123875.00	15484.38
C04752	Aarna	Karan	Bronze	13	68	205095.00	15776.54
C04753	Kalpit	Halder	Bronze	13	72	226830.00	17448.46
C04754	Logan	Mody	Silver	12	40	109880.00	9156.67
C04755	Xavier	Subramaniam	Bronze	11	47	137152.50	12468.41
C04756	Zehaan	Wali	Bronze	12	69	246930.00	20577.50
C04757	Yatan	Chhabra	Gold	6	32	125617.50	20936.25
C04758	Ojas	Pathak	Gold	9	49	198760.00	22084.44
C04759	Ekiya	Kota	Bronze	8	28	116780.00	14597.50
C04760	Kevin	Patla	Silver	6	26	83282.50	13880.42
C04761	Sanya	Ranganathan	Bronze	9	39	109692.50	12188.06
C04762	Kalpit	Ganguly	Silver	9	49	124530.00	13836.67
C04763	Bakhshi	Chander	Gold	4	21	74177.50	18544.38
C04764	Karan	Zacharia	Silver	5	16	66747.50	13349.50
C04765	Nathaniel	Venkataraman	Bronze	9	43	159692.50	17743.61
C04766	Faraj	Krishnamurthy	Gold	11	60	218457.50	19859.77
C04767	Oscar	Chowdhury	Bronze	10	34	119492.50	11949.25
C04768	Ishwar	Sane	Gold	8	47	132157.50	16519.69
C04769	Yashawini	Ahuja	Bronze	11	66	268625.00	24420.45
C04770	Farhan	Barman	Silver	9	51	174930.00	19436.67
C04771	Fariq	Doctor	Bronze	11	57	183457.50	16677.95
C04772	Aarush	Butala	Silver	9	48	199665.00	22185.00
C04773	Anita	Bhavsar	Bronze	10	55	192997.50	19299.75
C04774	Laksh	Bir	Gold	18	88	330862.50	18381.25
C04775	Karan	Shukla	Silver	7	29	87720.00	12531.43
C04776	Nidra	Sem	Gold	14	73	202480.00	14462.86
C04777	Mitali	Bhakta	Silver	6	44	172530.00	28755.00
C04778	Brinda	Gulati	Bronze	11	58	203192.50	18472.05
C04779	Wakeeta	Dhar	Platinum	9	45	178487.50	19831.94
C04780	Advaith	Sandhu	Silver	9	50	193815.00	21535.00
C04781	Sanaya	Dube	Gold	12	65	174850.00	14570.83
C04782	Faqid	Loyal	Bronze	10	51	186065.00	18606.50
C04783	Triveni	Amble	Bronze	11	47	182235.00	16566.82
C04784	Hredhaan	Sankaran	Bronze	8	45	155612.50	19451.56
C04785	Ayaan	Dayal	Bronze	7	52	136045.00	19435.00
C04786	Jagdish	Dubey	Bronze	14	52	139810.00	9986.43
C04787	Manthan	Sengupta	Gold	10	59	193537.50	19353.75
C04788	Harini	Tiwari	Silver	9	44	132497.50	14721.94
C04789	Kamya	Naidu	Bronze	11	57	202600.00	18418.18
C04790	Sachi	Chacko	Silver	9	46	154345.00	17149.44
C04791	Tripti	Mittal	Bronze	7	27	110962.50	15851.79
C04792	Unni	Khanna	Gold	11	56	213122.50	19374.77
C04793	Hiral	Buch	Bronze	9	57	182057.50	20228.61
C04794	Upma	Sengupta	Bronze	9	45	202852.50	22539.17
C04795	Onveer	Kuruvilla	Silver	14	68	195072.50	13933.75
C04796	Hema	Modi	Silver	7	39	116042.50	16577.50
C04797	Krisha	Pathak	Bronze	8	41	125702.50	15712.81
C04798	Damyanti	Kapoor	Bronze	7	21	130895.00	18699.29
C04799	Anamika	Walla	Gold	7	29	92960.00	13280.00
C04800	Urishilla	Sahota	Bronze	8	44	111255.00	13906.88
C04801	Bhavini	Andra	Silver	12	75	251060.00	20921.67
C04802	Vedant	Sridhar	Bronze	9	35	87667.50	9740.83
C04803	Nidra	Raja	Bronze	9	55	174467.50	19385.28
C04804	Mitesh	Bali	Silver	13	71	199365.00	15335.77
C04805	Frado	Loyal	Bronze	7	36	145527.50	20789.64
C04806	Unnati	Khurana	Bronze	6	24	69342.50	11557.08
C04807	Qabil	Randhawa	Bronze	13	67	200392.50	15414.81
C04808	Oviya	Arya	Bronze	8	40	119930.00	14991.25
C04809	Udant	Kalla	Gold	8	54	160127.50	20015.94
C04810	Nakul	Yohannan	Bronze	6	40	106077.50	17679.58
C04811	Ojasvi	Srivastava	Bronze	14	76	206537.50	14752.68
C04812	Anmol	Ganguly	Bronze	6	39	103645.00	17274.17
C04813	Charvi	Shroff	Bronze	7	34	109840.00	15691.43
C04814	Brijesh	Jain	Bronze	8	41	134035.00	16754.38
C04815	Christopher	Sankaran	Bronze	5	27	89205.00	17841.00
C04816	Devika	Mitra	Silver	9	44	147507.50	16389.72
C04817	Zaid	Nair	Gold	11	53	119525.00	10865.91
C04818	Yuvraj	Dash	Silver	8	51	108092.50	13511.56
C04819	Darsh	Sant	Silver	9	50	157125.00	17458.33
C04820	Umang	Hegde	Bronze	16	71	225550.00	14096.88
C04821	Anirudh	Malhotra	Silver	11	29	88215.00	8019.55
C04822	Idika	Ghosh	Silver	10	54	196682.50	19668.25
C04823	Rudra	Kothari	Bronze	11	52	220242.50	20022.05
C04824	Vasana	Kaul	Silver	11	52	169797.50	15436.14
C04825	Pratyush	Karpe	Gold	13	62	193582.50	14890.96
C04826	Michael	Memon	Bronze	7	23	114110.00	16301.43
C04827	Kavya	Halder	Gold	15	57	193707.50	12913.83
C04828	Victor	Palan	Bronze	4	24	68735.00	17183.75
C04829	Chanakya	Dass	Bronze	8	33	71445.00	8930.63
C04830	Ayush	Sura	Bronze	16	77	236752.50	14797.03
C04831	Wishi	Bhagat	Gold	19	91	275897.50	14520.92
C04832	Chandani	Om	Gold	11	60	208685.00	18971.36
C04833	Naksh	Prabhu	Silver	14	51	150095.00	10721.07
C04834	Yashvi	Banik	Silver	11	51	161027.50	14638.86
C04835	Gavin	Krish	Bronze	10	47	141582.50	14158.25
C04836	Dayita	Kumar	Bronze	10	43	135722.50	13572.25
C04837	Widisha	Murthy	Bronze	9	42	156175.00	17352.78
C04838	Vihaan	Ghose	Silver	11	57	167547.50	15231.59
C04839	Anay	Sani	Gold	3	24	75057.50	25019.17
C04840	Janya	Sankaran	Bronze	9	46	132517.50	14724.17
C04841	Aadi	Shanker	Silver	11	53	179595.00	16326.82
C04842	Bimala	Dube	Bronze	10	47	156797.50	15679.75
C04843	Jagrati	Salvi	Bronze	7	42	170347.50	24335.36
C04844	Ranveer	Kale	Bronze	6	28	70507.50	11751.25
C04845	Baljiwan	Chopra	Bronze	10	48	125470.00	12547.00
C04846	Gopal	Bedi	Bronze	7	34	79327.50	11332.50
C04847	Xiti	Chaudhari	Bronze	7	31	101922.50	14560.36
C04848	Ishwar	Raju	Silver	9	31	112827.50	12536.39
C04849	Urvashi	Wason	Silver	11	47	153690.00	13971.82
C04850	Chakradev	Palla	Bronze	11	62	195215.00	17746.82
C04851	Naveen	Rai	Bronze	8	30	104010.00	13001.25
C04852	Advik	Srinivas	Bronze	12	66	226810.00	18900.83
C04853	Isaac	Mannan	Bronze	8	34	114022.50	14252.81
C04854	Tara	Kade	Bronze	10	57	168422.50	16842.25
C04855	Zaitra	Kapoor	Silver	17	76	219750.00	12926.47
C04856	Mugdha	Sawhney	Silver	15	95	301897.50	20126.50
C04857	Samarth	Sabharwal	Bronze	6	21	50050.00	8341.67
C04858	Vasana	Lall	Silver	4	22	75257.50	18814.38
C04859	Yutika	Sahni	Silver	12	82	311532.50	25961.04
C04860	Geetika	Swamy	Silver	11	47	166430.00	15130.00
C04861	Irya	Sankar	Silver	9	48	148340.00	16482.22
C04862	Sarthak	Mitter	Bronze	7	31	104565.00	14937.86
C04863	Reva	Kadakia	Bronze	4	24	74077.50	18519.38
C04864	Ikshita	Wadhwa	Silver	10	55	161545.00	16154.50
C04865	Upasna	Sood	Bronze	11	66	222572.50	20233.86
C04866	Ryan	Chaudhary	Bronze	10	50	201860.00	20186.00
C04867	Vasana	Chokshi	Silver	7	32	101970.00	14567.14
C04868	Barkha	Srivastava	Bronze	14	55	220000.00	15714.29
C04869	Adweta	Bhandari	Bronze	19	77	194092.50	10215.39
C04870	Ekani	Bajwa	Bronze	14	70	208860.00	14918.57
C04871	Azad	Tripathi	Silver	9	46	139725.00	15525.00
C04872	Tara	Khalsa	Silver	9	36	138910.00	15434.44
C04873	Gunbir	Ramanathan	Silver	8	32	120447.50	15055.94
C04874	Yuvraj	Vora	Silver	14	69	195872.50	13990.89
C04875	Fariq	Manne	Bronze	11	54	161157.50	14650.68
C04876	Damyanti	Kara	Bronze	10	63	254162.50	25416.25
C04877	Raksha	Sachar	Gold	11	50	156445.00	14222.27
C04878	Yauvani	Taneja	Silver	13	63	205105.00	15777.31
C04879	Krishna	Dugar	Silver	10	46	130790.00	13079.00
C04880	Falak	Raval	Bronze	8	36	105122.50	13140.31
C04881	Zaid	Barad	Bronze	10	51	175420.00	17542.00
C04882	Kashish	Raja	Bronze	8	45	140842.50	17605.31
C04883	Jagvi	Brar	Silver	14	67	206725.00	14766.07
C04884	Harsh	Varty	Silver	14	75	304115.00	21722.50
C04885	Ekaraj	Sachar	Silver	12	52	184512.50	15376.04
C04886	Ishwar	Gole	Bronze	5	31	130032.50	26006.50
C04887	Chaaya	Majumdar	Bronze	9	41	139572.50	15508.06
C04888	Lakshmi	Hari	Gold	7	41	130380.00	18625.71
C04889	Urvi	Raman	Bronze	7	29	106637.50	15233.93
